NOC,Year,Total_Athletes,Total_Events,Bronze,Gold,No medal,Silver,Total_Medals,Medal_Efficiency,Previous_medal,Previous_gold,Rolling_3_avg_medal,Medal_growth_rate,Host,Gold_Ratio,Participation_Growth,Rolling_3_Efficiency
LBR,1972,5,5,0,0,5,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.5,0.0
LBR,1984,10,7,0,0,10,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0
LBR,1988,11,10,0,0,11,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.1,0.0
LBR,1996,7,3,0,0,7,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.36363636363636365,0.0
LBR,2000,10,7,0,0,10,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.42857142857142855,0.0
LBR,2004,2,2,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.8,0.0
LBR,2008,4,4,0,0,4,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0
LBR,2012,3,3,0,0,3,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.25,0.0
LBR,2016,3,3,0,0,3,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
LBR,2020,4,3,0,0,4,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.3333333333333333,0.0
LBR,2024,8,5,0,0,10,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0
LCA,1996,8,5,0,0,8,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
LCA,2000,5,5,0,0,5,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.375,0.0
LCA,2004,2,2,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.6,0.0
LCA,2008,4,4,0,0,4,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0
LCA,2012,4,4,0,0,4,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
LCA,2016,5,4,0,0,5,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.25,0.0
LCA,2020,5,5,0,0,5,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
LCA,2024,4,5,0,1,3,1,2,0.5,0.0,0.0,0.6666666666666666,inf,0,0.5,-0.2,0.16666666666666666
LES,1972,2,2,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
LES,1980,7,6,0,0,7,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.5,0.0
LES,1984,5,4,0,0,5,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.2857142857142857,0.0
LES,1988,6,5,0,0,6,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,0.0
LES,1992,8,8,0,0,8,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.3333333333333333,0.0
LES,1996,11,5,0,0,11,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.375,0.0
LES,2000,6,6,0,0,6,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.45454545454545453,0.0
LES,2004,3,3,0,0,3,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.5,0.0
LES,2008,5,3,0,0,5,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.6666666666666666,0.0
LES,2012,4,4,0,0,4,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.2,0.0
LES,2016,9,8,0,0,9,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.25,0.0
LES,2020,2,2,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.7777777777777778,0.0
LES,2024,3,3,0,0,3,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0
LIB,1948,9,9,0,0,9,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
LIB,1952,9,8,1,0,7,1,2,0.2222222222222222,0.0,0.0,0.0,inf,0,0.0,0.0,0.0
LIB,1960,22,15,0,0,22,0,0,0.0,2.0,0.0,0.6666666666666666,-100.0,0,0.0,1.4444444444444444,0.07407407407407407
LIB,1964,8,3,0,0,8,0,0,0.0,0.0,0.0,0.6666666666666666,0.0,0,0.0,-0.6363636363636364,0.07407407407407407
LIB,1968,15,13,0,0,15,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.875,0.0
LIB,1972,36,23,0,0,35,1,1,0.027777777777777776,0.0,0.0,0.3333333333333333,inf,0,0.0,1.4,0.009259259259259259
LIB,1976,4,4,0,0,4,0,0,0.0,1.0,0.0,0.3333333333333333,-100.0,0,0.0,-0.8888888888888888,0.009259259259259259
LIB,1980,19,16,1,0,18,0,1,0.05263157894736842,0.0,0.0,0.6666666666666666,inf,0,0.0,3.75,0.026803118908382065
LIB,1984,30,20,0,0,30,0,0,0.0,1.0,0.0,0.3333333333333333,-100.0,0,0.0,0.5789473684210527,0.017543859649122806
LIB,1988,31,28,0,0,31,0,0,0.0,0.0,0.0,0.3333333333333333,0.0,0,0.0,0.03333333333333333,0.017543859649122806
LIB,1992,18,15,0,0,18,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.41935483870967744,0.0
LIB,1996,1,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.9444444444444444,0.0
LIB,2000,6,6,0,0,6,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,5.0,0.0
LIB,2004,5,5,0,0,5,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.16666666666666666,0.0
LIB,2008,6,6,0,0,6,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,0.0
LIB,2012,10,10,0,0,10,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.6666666666666666,0.0
LIB,2016,9,9,0,0,9,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.1,0.0
LIE,1936,8,5,0,0,8,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
LIE,1948,2,1,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.75,0.0
LIE,1952,2,1,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
LIE,1960,8,6,0,0,8,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,3.0,0.0
LIE,1964,3,3,0,0,3,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.625,0.0
LIE,1968,3,3,0,0,3,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
LIE,1972,12,11,0,0,12,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,3.0,0.0
LIE,1976,9,9,0,0,9,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.25,0.0
LIE,1984,8,7,0,0,8,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.1111111111111111,0.0
LIE,1988,16,15,0,0,16,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0
LIE,1992,8,8,0,0,8,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.5,0.0
LIE,1996,2,2,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.75,0.0
LIE,2000,2,2,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
LIE,2004,1,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.5,0.0
LIE,2008,2,2,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0
LIE,2012,4,4,0,0,4,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0
LIE,2016,3,3,0,0,3,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.25,0.0
LIE,2020,9,8,0,0,9,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,0.0
LIE,2024,1,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.8888888888888888,0.0
LTU,1924,13,2,0,0,13,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
LTU,1928,13,10,0,0,13,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
LTU,1992,54,31,12,1,41,0,13,0.24074074074074073,0.0,0.0,4.333333333333333,inf,0,0.07692307692307693,3.1538461538461537,0.08024691358024691
LTU,1996,81,49,11,0,70,0,11,0.13580246913580246,13.0,1.0,8.0,-15.384615384615385,0,0.0,0.5,0.12551440329218108
LTU,2000,77,50,15,2,60,0,17,0.22077922077922077,11.0,0.0,13.666666666666666,54.54545454545454,0,0.11764705882352941,-0.04938271604938271,0.19910747688525465
LTU,2004,70,44,0,1,67,2,3,0.04285714285714286,17.0,2.0,10.333333333333334,-82.35294117647058,0,0.3333333333333333,-0.09090909090909091,0.13314627759072203
LTU,2008,78,54,3,0,73,2,5,0.0641025641025641,3.0,1.0,8.333333333333334,66.66666666666666,0,0.0,0.11428571428571428,0.10924630924630925
LTU,2012,72,54,2,2,67,1,5,0.06944444444444445,5.0,0.0,4.333333333333333,0.0,0,0.4,-0.07692307692307693,0.0588013838013838
LTU,2016,80,49,5,0,73,2,7,0.0875,5.0,2.0,5.666666666666667,40.0,0,0.0,0.1111111111111111,0.07368233618233617
LTU,2020,59,46,0,0,58,1,1,0.01694915254237288,7.0,0.0,4.333333333333333,-85.71428571428571,0,0.0,-0.2625,0.057964532328939104
LTU,2024,51,42,5,0,56,2,7,0.13725490196078433,1.0,0.0,5.0,600.0,0,0.0,-0.13559322033898305,0.08056801816771907
LUX,1900,1,1,0,1,0,0,1,1.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0
LUX,1912,44,6,0,0,44,0,0,0.0,1.0,1.0,0.0,-100.0,0,0.0,43.0,0.0
LUX,1920,35,18,0,0,34,1,1,0.02857142857142857,0.0,0.0,0.6666666666666666,inf,0,0.0,-0.20454545454545456,0.3428571428571428
LUX,1924,122,35,0,1,120,1,2,0.01639344262295082,1.0,0.0,1.0,100.0,0,0.5,2.4857142857142858,0.014988290398126464
LUX,1928,107,31,0,1,106,0,1,0.009345794392523364,2.0,1.0,1.3333333333333333,-50.0,0,1.0,-0.12295081967213115,0.018103555195634252
LUX,1932,11,3,0,0,11,0,0,0.0,1.0,1.0,1.0,-100.0,0,0.0,-0.897196261682243,0.008579745671824728
LUX,1936,129,37,0,0,129,0,0,0.0,0.0,0.0,0.3333333333333333,0.0,0,0.0,10.727272727272727,0.003115264797507788
LUX,1948,115,32,0,0,115,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.10852713178294573,0.0
LUX,1952,101,32,0,1,100,0,1,0.009900990099009901,0.0,0.0,0.3333333333333333,inf,0,1.0,-0.12173913043478261,0.0033003300330033004
LUX,1956,27,22,0,0,27,0,0,0.0,1.0,1.0,0.3333333333333333,-100.0,0,0.0,-0.7326732673267327,0.0033003300330033004
LUX,1956,27,22,0,0,27,0,0,0.0,1.0,1.0,0.3333333333333333,-100.0,0,0.0,0.0,0.0033003300330033004
LUX,1960,117,48,0,0,117,0,0,0.0,0.0,0.0,0.3333333333333333,0.0,0,0.0,3.3333333333333335,0.0
LUX,1964,27,18,0,0,27,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.7692307692307693,0.0
LUX,1968,7,7,0,0,7,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.7407407407407407,0.0
LUX,1972,15,8,0,0,15,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.1428571428571428,0.0
LUX,1976,9,7,0,0,9,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.4,0.0
LUX,1980,4,4,0,0,4,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.5555555555555556,0.0
LUX,1984,5,4,0,0,5,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.25,0.0
LUX,1988,11,11,0,0,11,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.2,0.0
LUX,1992,8,8,0,0,8,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.2727272727272727,0.0
LUX,1996,7,7,0,0,7,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.125,0.0
LUX,2000,9,8,0,0,9,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2857142857142857,0.0
LUX,2004,14,10,0,0,14,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5555555555555556,0.0
LUX,2008,19,17,0,0,19,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.35714285714285715,0.0
LUX,2012,11,11,0,0,11,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.42105263157894735,0.0
LUX,2016,15,14,0,0,15,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.36363636363636365,0.0
LUX,2020,14,11,0,0,14,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.06666666666666667,0.0
LUX,2024,13,12,0,0,13,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.07142857142857142,0.0
MAD,1964,4,4,0,0,4,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
MAD,1968,6,6,0,0,6,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0
MAD,1972,13,10,0,0,13,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.1666666666666667,0.0
MAD,1980,18,18,0,0,18,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.38461538461538464,0.0
MAD,1984,5,5,0,0,5,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.7222222222222222,0.0
MAD,1992,17,15,0,0,17,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.4,0.0
MAD,1996,14,10,0,0,14,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.17647058823529413,0.0
MAD,2000,13,10,0,0,13,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.07142857142857142,0.0
MAD,2004,8,8,0,0,8,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.38461538461538464,0.0
MAD,2008,6,6,0,0,6,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.25,0.0
MAD,2012,7,7,0,0,7,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.16666666666666666,0.0
MAD,2016,6,6,0,0,6,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.14285714285714285,0.0
MAD,2020,6,6,0,0,6,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
MAD,2024,7,7,0,0,7,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.16666666666666666,0.0
MAL,1956,34,13,0,0,34,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
MAL,1956,34,13,0,0,34,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
MAL,1960,11,11,0,0,11,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.6764705882352942,0.0
MAR,1960,111,45,0,0,110,1,1,0.009009009009009009,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
MAR,1964,21,10,0,0,21,0,0,0.0,1.0,0.0,0.0,-100.0,0,0.0,-0.8108108108108109,0.0
MAR,1968,25,14,0,0,25,0,0,0.0,0.0,0.0,0.3333333333333333,0.0,0,0.0,0.19047619047619047,0.003003003003003003
MAR,1972,39,19,0,0,39,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.56,0.0
MAR,1976,9,9,0,0,9,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.7692307692307693,0.0
MAR,1984,35,18,0,2,33,0,2,0.05714285714285714,0.0,0.0,0.6666666666666666,inf,0,1.0,2.888888888888889,0.019047619047619046
MAR,1988,29,25,2,1,26,0,3,0.10344827586206896,2.0,2.0,1.6666666666666667,50.0,0,0.3333333333333333,-0.17142857142857143,0.053530377668308704
MAR,1992,45,24,1,1,42,1,3,0.06666666666666667,3.0,1.0,2.6666666666666665,0.0,0,0.3333333333333333,0.5517241379310345,0.07575259989053092
MAR,1996,38,28,2,0,36,0,2,0.05263157894736842,3.0,1.0,2.6666666666666665,-33.33333333333333,0,0.0,-0.15555555555555556,0.07424884049203469
MAR,2000,55,28,4,0,50,1,5,0.09090909090909091,2.0,0.0,3.3333333333333335,150.0,0,0.0,0.4473684210526316,0.07006911217437532
MAR,2004,57,28,0,2,54,1,3,0.05263157894736842,5.0,0.0,3.3333333333333335,-40.0,0,0.6666666666666666,0.03636363636363636,0.0653907496012759
MAR,2008,49,35,1,0,47,1,2,0.04081632653061224,3.0,2.0,3.3333333333333335,-33.33333333333333,0,0.0,-0.14035087719298245,0.061452332129023846
MAR,2012,67,40,1,0,66,0,1,0.014925373134328358,2.0,0.0,2.0,-50.0,0,0.0,0.3673469387755102,0.036124426204103
MAR,2016,52,39,1,0,51,0,1,0.019230769230769232,1.0,0.0,1.3333333333333333,0.0,0,0.0,-0.22388059701492538,0.02499082296523661
MAR,2020,51,37,0,1,50,0,1,0.0196078431372549,1.0,0.0,1.0,0.0,0,1.0,-0.019230769230769232,0.01792132850078416
MAR,2024,61,35,19,1,43,0,20,0.32786885245901637,1.0,1.0,7.333333333333333,1900.0,0,0.05,0.19607843137254902,0.12223582160901349
MAS,1964,81,48,0,0,81,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
MAS,1968,35,14,0,0,35,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.5679012345679012,0.0
MAS,1972,57,20,0,0,57,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.6285714285714286,0.0
MAS,1976,25,9,0,0,25,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.5614035087719298,0.0
MAS,1984,27,12,0,0,27,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.08,0.0
MAS,1988,17,15,0,0,17,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.37037037037037035,0.0
MAS,1992,30,11,2,0,28,0,2,0.06666666666666667,0.0,0.0,0.6666666666666666,inf,0,0.0,0.7647058823529411,0.022222222222222223
MAS,1996,43,21,1,0,40,2,3,0.06976744186046512,2.0,0.0,1.6666666666666667,50.0,0,0.0,0.43333333333333335,0.04547803617571059
MAS,2000,55,32,0,0,55,0,0,0.0,3.0,0.0,1.6666666666666667,-100.0,0,0.0,0.27906976744186046,0.04547803617571059
MAS,2004,38,31,0,0,38,0,0,0.0,0.0,0.0,1.0,0.0,0,0.0,-0.3090909090909091,0.023255813953488372
MAS,2008,42,29,0,0,41,1,1,0.023809523809523808,0.0,0.0,0.3333333333333333,inf,0,0.0,0.10526315789473684,0.007936507936507936
MAS,2012,38,25,1,0,36,1,2,0.05263157894736842,1.0,0.0,1.0,100.0,0,0.0,-0.09523809523809523,0.025480367585630742
MAS,2016,42,29,1,0,34,7,8,0.19047619047619047,2.0,0.0,3.6666666666666665,300.0,0,0.0,0.10526315789473684,0.08897243107769422
MAS,2020,47,37,2,0,44,1,3,0.06382978723404255,8.0,0.0,4.333333333333333,-62.5,0,0.0,0.11904761904761904,0.10231251888586713
MAS,2024,26,23,3,0,29,0,3,0.11538461538461539,3.0,0.0,4.666666666666667,0.0,0,0.0,-0.44680851063829785,0.1232301976982828
MAW,1972,18,17,0,0,18,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
MAW,1984,23,16,0,0,23,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2777777777777778,0.0
MAW,1988,22,16,0,0,22,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.043478260869565216,0.0
MAW,1992,4,4,0,0,4,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.8181818181818182,0.0
MAW,1996,2,2,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.5,0.0
MAW,2000,2,2,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
MAW,2004,4,4,0,0,4,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0
MAW,2008,4,4,0,0,4,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
MAW,2012,3,3,0,0,3,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.25,0.0
MAW,2016,5,5,0,0,5,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.6666666666666666,0.0
MAW,2020,5,5,0,0,5,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
MAW,2024,3,3,0,0,3,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.4,0.0
MDA,1996,50,41,1,0,47,2,3,0.06,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
MDA,2000,35,34,1,0,33,1,2,0.05714285714285714,3.0,0.0,0.0,-33.33333333333333,0,0.0,-0.3,0.0
MDA,2004,33,31,0,0,33,0,0,0.0,2.0,0.0,1.6666666666666667,-100.0,0,0.0,-0.05714285714285714,0.039047619047619046
MDA,2008,30,28,1,0,29,0,1,0.03333333333333333,0.0,0.0,1.0,inf,0,0.0,-0.09090909090909091,0.03015873015873016
MDA,2012,20,19,2,0,18,0,2,0.1,1.0,0.0,1.0,100.0,0,0.0,-0.3333333333333333,0.044444444444444446
MDA,2016,23,22,0,0,23,0,0,0.0,2.0,0.0,1.0,-100.0,0,0.0,0.15,0.044444444444444446
MDA,2020,26,23,1,0,25,0,1,0.038461538461538464,0.0,0.0,1.0,inf,0,0.0,0.13043478260869565,0.046153846153846156
MDA,2024,26,27,3,0,26,1,4,0.15384615384615385,1.0,0.0,1.6666666666666667,300.0,0,0.0,0.0,0.06410256410256411
MDV,1988,9,5,0,0,9,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
MDV,1992,10,8,0,0,10,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.1111111111111111,0.0
MDV,1996,9,6,0,0,9,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.1,0.0
MDV,2000,4,4,0,0,4,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.5555555555555556,0.0
MDV,2004,4,4,0,0,4,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
MDV,2008,4,4,0,0,4,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
MDV,2012,5,5,0,0,5,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.25,0.0
MDV,2016,4,4,0,0,4,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.2,0.0
MDV,2020,4,4,0,0,4,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
MDV,2024,5,4,0,0,5,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.25,0.0
MEX,1900,3,1,3,0,0,0,3,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
MEX,1924,28,15,0,0,28,0,0,0.0,3.0,0.0,0.0,-100.0,0,0.0,8.333333333333334,0.0
MEX,1928,55,18,0,0,55,0,0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.9642857142857143,0.3333333333333333
MEX,1932,100,52,0,0,98,2,2,0.02,0.0,0.0,0.6666666666666666,inf,0,0.0,0.8181818181818182,0.006666666666666667
MEX,1936,32,14,16,0,16,0,16,0.5,2.0,0.0,6.0,700.0,0,0.0,-0.68,0.17333333333333334
MEX,1948,149,57,4,4,140,1,9,0.06040268456375839,16.0,0.0,9.0,-43.75,0,0.4444444444444444,3.65625,0.1934675615212528
MEX,1952,85,35,0,0,84,1,1,0.011764705882352941,9.0,4.0,8.666666666666666,-88.88888888888889,0,0.0,-0.42953020134228187,0.1907224634820371
MEX,1956,36,20,1,1,34,0,2,0.05555555555555555,1.0,0.0,4.0,100.0,0,0.5,-0.5764705882352941,0.04257431533388897
MEX,1956,36,20,1,1,34,0,2,0.05555555555555555,1.0,0.0,4.0,100.0,0,0.5,0.0,0.04095860566448802
MEX,1960,110,55,1,0,109,0,1,0.00909090909090909,2.0,1.0,1.3333333333333333,-50.0,0,0.0,2.0555555555555554,0.040067340067340064
MEX,1964,128,58,1,0,127,0,1,0.0078125,1.0,0.0,1.3333333333333333,0.0,0,0.0,0.16363636363636364,0.024152988215488214
MEX,1968,446,146,3,3,437,3,9,0.020179372197309416,1.0,0.0,3.6666666666666665,800.0,0,0.3333333333333333,2.484375,0.012360927096072836
MEX,1972,281,112,0,0,280,1,1,0.0035587188612099642,9.0,3.0,3.6666666666666665,-88.88888888888889,0,0.0,-0.36995515695067266,0.010516863686173127
MEX,1976,137,54,1,1,135,0,2,0.014598540145985401,1.0,0.0,4.0,100.0,0,0.5,-0.5124555160142349,0.012778877068168262
MEX,1980,74,43,9,0,64,1,10,0.13513513513513514,2.0,1.0,4.333333333333333,400.0,0,0.0,-0.45985401459854014,0.05109746471411017
MEX,1984,155,87,1,2,149,3,6,0.03870967741935484,10.0,0.0,6.0,-40.0,0,0.3333333333333333,1.0945945945945945,0.06281445090015847
MEX,1988,144,82,2,0,142,0,2,0.013888888888888888,6.0,2.0,6.0,-66.66666666666666,0,0.0,-0.07096774193548387,0.06257790048112628
MEX,1992,140,71,0,0,139,1,1,0.007142857142857143,2.0,0.0,3.0,-50.0,0,0.0,-0.027777777777777776,0.019913807817033623
MEX,1996,111,57,1,0,110,0,1,0.009009009009009009,1.0,0.0,1.3333333333333333,0.0,0,0.0,-0.20714285714285716,0.010013585013585014
MEX,2000,98,67,3,1,92,2,6,0.061224489795918366,1.0,0.0,2.6666666666666665,500.0,0,0.16666666666666666,-0.11711711711711711,0.02579211864926151
MEX,2004,137,68,1,0,133,3,4,0.029197080291970802,6.0,1.0,3.6666666666666665,-33.33333333333333,0,0.0,0.3979591836734694,0.033143526365632725
MEX,2008,103,73,2,2,99,0,4,0.038834951456310676,4.0,0.0,4.666666666666667,0.0,0,0.5,-0.24817518248175183,0.04308550718139995
MEX,2012,119,75,3,16,95,5,24,0.20168067226890757,4.0,2.0,10.666666666666666,500.0,0,0.6666666666666666,0.1553398058252427,0.08990423467239635
MEX,2016,139,80,2,0,134,3,5,0.03597122302158273,24.0,16.0,11.0,-79.16666666666666,0,0.0,0.16806722689075632,0.09216228224893368
MEX,2020,196,87,27,0,169,0,27,0.1377551020408163,5.0,0.0,18.666666666666668,440.00000000000006,0,0.0,0.41007194244604317,0.12513566577710222
MEX,2024,108,83,4,0,147,4,8,0.07407407407407407,27.0,0.0,13.333333333333334,-70.37037037037037,0,0.0,-0.4489795918367347,0.08260013304549105
MGL,1964,40,29,0,0,40,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
MGL,1968,38,26,3,0,34,1,4,0.10526315789473684,0.0,0.0,0.0,inf,0,0.0,-0.05,0.0
MGL,1972,44,39,0,0,43,1,1,0.022727272727272728,4.0,0.0,1.6666666666666667,-75.0,0,0.0,0.15789473684210525,0.04266347687400319
MGL,1976,33,29,0,0,32,1,1,0.030303030303030304,1.0,0.0,2.0,0.0,0,0.0,-0.25,0.05276448697501329
MGL,1980,57,41,2,0,53,2,4,0.07017543859649122,1.0,0.0,2.0,300.0,0,0.0,0.7272727272727273,0.041068580542264754
MGL,1988,32,28,1,0,31,0,1,0.03125,4.0,0.0,2.0,-75.0,0,0.0,-0.43859649122807015,0.04390948963317384
MGL,1992,38,31,2,0,36,0,2,0.05263157894736842,1.0,0.0,2.3333333333333335,100.0,0,0.0,0.1875,0.051352339181286545
MGL,1996,18,16,1,0,17,0,1,0.05555555555555555,2.0,0.0,1.3333333333333333,-50.0,0,0.0,-0.5263157894736842,0.04647904483430799
